,Case ID,Activity,Complete Timestamp
4083,1383,6,2010-11-02 22:01:13
4087,1385,6,2010-04-29 16:54:28
4086,1385,8,2010-04-29 16:54:23
4084,1385,1,2010-04-27 16:15:20
4085,1385,1,2010-04-29 16:54:14
4088,1389,1,2011-12-28 17:25:32
4089,1389,8,2011-12-28 17:25:43
4090,1389,6,2011-12-28 17:47:54
4091,1390,1,2011-05-16 20:18:22
4092,1390,8,2011-05-16 20:19:56
4093,1390,9,2011-05-16 22:59:19
4094,1390,8,2011-06-03 21:19:37
4095,1390,6,2011-06-03 21:19:46
4100,1391,8,2011-02-11 01:01:22
4101,1391,6,2011-02-11 01:02:15
4099,1391,9,2011-02-03 23:27:46
4097,1391,1,2011-01-18 01:23:18
4096,1391,1,2011-01-18 00:07:58
4098,1391,8,2011-01-24 19:58:09
4102,1392,1,2011-10-21 15:01:58
4103,1392,8,2011-10-26 21:19:04
4104,1392,6,2011-11-09 17:04:39
4105,1394,1,2010-04-01 17:16:17
4106,1394,8,2010-04-02 18:32:20
4107,1394,6,2010-04-02 18:32:27
4111,1395,6,2011-03-02 17:52:51
4110,1395,8,2011-03-01 16:56:01
4108,1395,1,2011-02-25 22:40:04
4109,1395,1,2011-02-25 22:41:48
4112,1399,1,2010-02-19 18:28:22
4113,1399,8,2010-02-19 18:28:30
4114,1399,6,2010-02-19 18:28:36
4115,1400,1,2010-02-02 18:57:11
4116,1400,8,2010-02-02 18:57:23
4117,1400,6,2010-02-02 18:57:29
4120,1401,8,2012-02-22 20:13:10
4118,1401,9,2012-02-22 20:30:21
4119,1401,1,2012-02-22 20:12:44
4121,1401,6,2012-04-06 22:45:11
4125,1402,6,2010-06-14 22:41:55
4124,1402,8,2010-06-14 17:43:08
4122,1402,3,2010-05-27 20:57:34
4123,1402,1,2010-05-28 16:02:51
4126,1403,1,2011-01-04 23:39:02
4127,1403,1,2011-01-12 00:17:49
4128,1403,8,2011-01-12 00:18:14
4129,1403,9,2011-01-17 22:15:47
4130,1403,8,2011-01-29 00:03:34
4131,1403,6,2011-01-29 00:04:00
4132,1404,1,2011-02-11 01:25:05
4133,1404,8,2011-02-11 01:25:32
4134,1404,6,2011-02-11 01:41:46
4137,1405,8,2012-03-21 19:10:25
4135,1405,6,2012-03-26 16:32:37
4136,1405,1,2012-03-20 17:53:06
4138,1406,1,2011-12-13 17:14:35
4139,1406,8,2011-12-15 00:46:33
4140,1406,6,2011-12-15 23:38:18
4144,1408,6,2011-10-04 21:59:17
4141,1408,1,2011-09-14 16:45:09
4142,1408,8,2011-09-16 23:49:13
4143,1408,6,2011-10-04 21:59:07
4146,1410,6,2010-09-17 18:50:33
4147,1410,1,2010-09-17 18:49:08
4145,1410,8,2010-09-17 18:50:22
4154,1411,1,2011-03-02 00:40:03
4153,1411,8,2011-03-02 00:40:25
4152,1411,9,2011-03-18 17:30:16
4149,1411,8,2011-03-04 18:54:38
4150,1411,9,2011-03-04 17:44:18
4148,1411,8,2011-03-22 22:44:04
4151,1411,6,2011-03-22 22:44:15
4155,1412,1,2012-05-21 19:08:38
4156,1412,8,2012-05-21 23:16:58
4157,1412,6,2012-05-21 23:18:19
4160,1413,8,2011-05-30 15:10:54
4161,1413,6,2011-05-30 15:46:18
4158,1413,1,2011-05-30 15:07:28
4159,1413,8,2011-05-30 15:08:04
4162,1414,1,2011-01-13 01:57:28
4163,1414,8,2011-01-14 17:21:49
4164,1414,9,2011-01-14 17:41:51
4165,1414,8,2011-01-27 18:04:46
4166,1414,6,2011-01-27 18:04:52
4169,1415,8,2012-06-20 20:33:15
4167,1415,6,2012-06-25 17:25:22
4168,1415,1,2012-06-20 20:33:03
4171,1416,6,2012-07-16 18:48:44
4172,1416,1,2012-07-12 21:28:16
4170,1416,8,2012-07-12 21:31:33
4175,1417,8,2012-07-17 15:54:58
4173,1417,6,2012-08-20 17:10:45
4174,1417,1,2012-07-13 16:52:15
4176,1418,1,2012-02-24 21:01:35
4177,1418,8,2012-02-29 00:35:26
4178,1418,6,2012-03-01 19:51:04
4179,1419,1,2011-12-01 00:21:05
4180,1419,8,2011-12-02 19:27:21
4181,1419,9,2011-12-05 17:46:25
4182,1419,6,2011-12-05 20:28:03
4183,1421,1,2010-12-24 01:56:31
4184,1421,8,2010-12-27 23:15:21
4185,1421,6,2010-12-27 23:15:41
4189,1422,6,2011-01-18 20:19:28
4188,1422,8,2010-12-28 01:54:42
4186,1422,1,2010-12-20 20:23:06
4187,1422,1,2010-12-28 01:54:27
4190,1423,1,2012-05-08 15:14:24
4191,1423,8,2012-05-08 15:14:43
4192,1423,9,2012-05-08 16:13:24
4193,1423,6,2012-05-10 15:35:43
4196,1424,8,2011-01-20 17:26:38
4194,1424,6,2011-02-07 20:39:34
4195,1424,1,2011-01-03 23:08:12
4198,1425,6,2010-09-22 20:46:52
4199,1425,1,2010-09-22 17:38:46
4197,1425,8,2010-09-22 20:45:28
4200,1426,1,2010-09-03 16:54:29
4201,1426,8,2010-09-03 16:55:42
4202,1426,6,2010-09-03 16:56:04
4203,1426,8,2010-09-03 16:57:55
4204,1426,6,2010-09-03 16:58:38
4205,1427,1,2012-05-07 20:19:32
4206,1427,8,2012-05-07 20:19:42
4207,1427,6,2012-05-14 23:09:07
4211,1428,8,2010-09-24 22:04:04
4215,1428,1,2010-09-24 21:50:09
4214,1428,8,2010-09-24 22:03:13
4213,1428,9,2010-09-24 22:03:42
4210,1428,6,2010-09-24 22:04:12
4209,1428,6,2010-09-24 22:04:12
4208,1428,6,2010-09-28 17:16:36
4212,1428,9,2010-09-24 22:03:42
4216,1429,1,2011-10-06 15:05:39
4217,1429,8,2011-10-10 16:59:58
4218,1429,9,2011-10-10 17:15:14
4219,1429,6,2011-10-10 21:20:39
4221,1430,8,2011-08-10 18:18:35
4220,1430,1,2011-07-15 20:20:28
4222,1430,6,2011-08-11 21:07:44
4226,1431,6,2011-02-09 00:50:57
4225,1431,8,2011-02-08 23:14:58
4223,1431,1,2011-02-08 23:10:32
4224,1431,8,2011-02-08 23:14:26
4227,1434,1,2011-02-02 23:07:53
4228,1434,8,2011-02-18 20:44:34
4229,1434,6,2011-02-18 23:36:49
4230,1435,1,2011-07-19 17:16:55
4231,1435,6,2011-07-19 18:17:05
4236,1436,9,2011-04-28 15:23:13
4240,1436,8,2011-05-03 17:56:43
4239,1436,9,2011-05-03 18:22:43
4238,1436,6,2011-05-05 22:15:42
4237,1436,8,2011-05-05 22:14:12
4235,1436,8,2011-04-21 22:25:33
4234,1436,1,2011-04-21 22:25:10
4233,1436,8,2011-05-04 21:01:02
4232,1436,9,2011-05-04 21:03:40
4241,1437,1,2012-03-15 22:30:54
4242,1437,8,2012-03-16 17:13:25
4243,1437,6,2012-04-11 15:26:38
4245,1438,6,2010-07-30 15:46:28
4246,1438,1,2010-07-28 18:45:35
4244,1438,8,2010-07-29 21:47:58
4248,1439,6,2012-03-23 20:11:09
4249,1439,1,2012-03-23 20:06:05
4247,1439,8,2012-03-23 20:06:13
4250,1440,1,2010-11-11 01:50:53
4251,1440,8,2010-11-11 20:48:09
4252,1440,6,2010-11-11 20:49:12
4257,1442,1,2011-11-21 23:52:46
4253,1442,1,2011-11-22 01:27:32
4254,1442,1,2011-11-22 01:27:33
4255,1442,8,2011-11-23 17:13:17
4256,1442,6,2011-11-25 19:28:26
4258,1443,1,2012-01-19 20:41:57
4259,1443,6,2012-01-19 20:42:05
4260,1444,1,2012-01-17 20:39:41
4261,1444,8,2012-01-17 23:31:59
4262,1444,6,2012-01-17 23:49:02
4269,1446,8,2010-08-06 21:09:51
4268,1446,9,2010-07-26 17:27:55
4270,1446,8,2010-07-14 18:28:32
4267,1446,6,2010-08-06 21:10:30
4271,1446,8,2010-06-24 15:46:32
4265,1446,1,2010-06-24 00:01:26
4264,1446,1,2010-06-23 23:39:30
4263,1446,1,2010-06-24 15:46:16
4266,1446,6,2010-06-24 18:33:16
4273,1447,6,2012-06-15 22:49:10
4274,1447,1,2012-06-13 16:56:27
4272,1447,8,2012-06-13 18:33:42
4277,1448,9,2012-03-28 23:39:42
4278,1448,6,2012-03-30 22:07:19
4275,1448,1,2012-03-26 20:58:55
4276,1448,8,2012-03-28 23:35:40
4280,1452,6,2011-04-12 18:41:04
4281,1452,1,2011-04-12 16:01:20
4279,1452,8,2011-04-12 18:40:21
4283,1453,6,2011-10-17 23:16:10
4285,1453,1,2011-10-17 17:03:32
4284,1453,6,2011-10-17 23:16:10
4282,1453,8,2011-10-17 22:17:21
4286,1454,1,2010-10-27 23:56:42
4287,1454,8,2010-10-29 20:01:37
4288,1454,6,2010-10-29 21:39:35
4289,1455,1,2011-05-26 15:21:01
4290,1455,8,2011-05-26 15:21:27
4291,1455,6,2011-05-26 18:08:06
4292,1456,1,2011-03-07 23:17:51
4293,1456,8,2011-03-07 23:19:11
4294,1456,8,2011-03-07 23:19:48
4295,1456,8,2011-03-11 01:10:49
4296,1456,6,2011-04-20 23:58:03
4298,1458,6,2011-09-21 23:56:08
4297,1458,1,2011-09-21 18:18:24
4299,1459,1,2012-05-23 18:55:04
4300,1459,8,2012-05-24 18:00:15
4301,1459,6,2012-05-24 19:20:17
4302,1461,1,2010-10-20 23:46:44
4303,1461,8,2010-10-21 22:31:10
4304,1461,6,2010-10-22 21:13:54
4305,1462,1,2012-06-20 23:05:18
4306,1462,8,2012-06-21 16:12:28
4307,1462,9,2012-07-06 15:20:14
4308,1462,6,2012-07-06 22:59:10
4312,1463,6,2011-09-15 20:22:27
4311,1463,8,2011-09-14 17:24:43
4310,1463,1,2011-09-14 15:54:09
4309,1463,1,2011-09-02 23:14:41
4313,1466,1,2012-07-31 22:44:06
4314,1466,8,2012-08-02 16:22:07
4315,1466,6,2012-08-03 16:24:51
4316,1467,1,2012-05-03 17:57:21
4317,1467,8,2012-05-03 21:21:49
4318,1467,6,2012-05-03 22:37:24
4319,1468,1,2010-02-02 19:18:33
4320,1468,1,2010-03-05 21:28:51
4321,1468,8,2010-03-05 21:28:58
4322,1468,6,2010-03-05 22:45:01
4325,1469,6,2010-04-26 23:52:28
4324,1469,8,2010-04-02 18:14:27
4323,1469,1,2010-03-20 00:07:01
4326,1470,1,2011-04-15 23:21:04
4327,1470,8,2011-04-21 23:54:19
4328,1470,6,2011-04-21 23:55:24
4329,1472,1,2010-03-20 00:24:30
4330,1472,8,2010-03-22 23:43:02
4331,1472,9,2010-03-22 23:43:09
4332,1472,8,2010-03-22 23:45:17
4333,1472,9,2010-03-22 23:45:24
4334,1472,8,2010-04-16 23:55:48
4335,1472,6,2010-04-16 23:55:53
4338,1473,6,2011-12-17 01:05:44
4337,1473,6,2011-12-17 01:05:44
4336,1473,1,2011-12-15 19:37:04
4339,1474,1,2010-11-17 19:29:38
4340,1474,8,2010-11-17 19:30:01
4341,1474,6,2010-11-17 19:31:31
4342,1475,1,2012-04-18 17:50:00
4343,1475,8,2012-04-18 19:59:42
4344,1475,9,2012-04-24 16:13:20
4345,1475,8,2012-04-26 23:04:06
4346,1475,6,2012-04-30 20:08:52
4350,1476,8,2011-04-20 16:40:17
4349,1476,6,2011-04-20 16:40:30
4351,1476,8,2011-04-13 17:26:02
4347,1476,1,2011-04-12 15:54:12
4348,1476,9,2011-04-13 17:28:28
4352,1477,1,2011-12-20 00:47:05
4353,1477,8,2011-12-21 18:58:34
4354,1477,6,2011-12-21 20:13:41
4355,1479,1,2011-03-31 00:03:03
4356,1479,8,2011-03-31 00:03:19
4357,1479,6,2011-03-31 00:04:15
4358,1480,1,2011-10-06 22:29:43
4359,1480,8,2011-10-06 22:32:23
4360,1480,6,2011-10-10 17:45:29
4363,1481,8,2011-10-06 15:57:15
4361,1481,6,2011-10-06 15:58:40
4362,1481,1,2011-10-03 21:15:39
4366,1482,8,2011-12-14 23:27:07
4364,1482,6,2011-12-15 18:19:48
4365,1482,1,2011-12-14 23:25:19
4367,1483,1,2012-05-22 15:02:11
4368,1483,8,2012-05-23 16:06:15
4369,1483,6,2012-05-24 16:27:18
4370,1485,1,2010-01-21 17:52:31
4371,1485,8,2010-02-17 19:05:11
4372,1485,6,2010-02-17 19:05:17
4373,1486,1,2012-01-19 00:03:59
4374,1486,8,2012-01-19 00:04:20
4375,1486,6,2012-01-19 00:35:35
4378,1488,6,2012-04-18 22:41:41
4377,1488,8,2012-04-18 20:32:41
4376,1488,1,2012-04-18 16:57:02
4379,1489,1,2012-05-30 21:25:09
4380,1489,8,2012-05-30 21:41:30
4381,1489,6,2012-05-30 22:07:57
4382,1490,8,2011-08-09 15:34:19
4383,1490,6,2011-08-09 20:43:14
4384,1491,1,2010-07-29 22:00:20
4385,1491,8,2010-07-29 22:01:48
4386,1491,9,2010-07-29 22:02:18
4387,1491,8,2010-09-07 16:07:08
4388,1491,6,2010-09-07 16:15:12
4394,1492,3,2011-06-24 18:03:50
4395,1492,1,2011-06-24 18:08:50
4393,1492,9,2011-07-04 18:16:10
4390,1492,8,2011-06-29 21:16:49
4391,1492,1,2011-06-29 16:02:37
4392,1492,8,2011-07-04 19:04:41
4389,1492,6,2011-07-04 19:05:25
4396,1493,1,2012-03-19 17:26:04
4397,1493,8,2012-03-19 17:26:14
4398,1493,6,2012-03-19 17:47:06
4399,1494,1,2010-09-01 22:54:35
4400,1494,1,2010-09-01 23:01:57
4401,1494,8,2010-09-02 00:05:15
4402,1494,6,2010-09-02 00:05:28
4408,1496,8,2011-06-28 22:42:09
4407,1496,6,2011-06-28 21:39:55
4406,1496,6,2011-06-29 15:26:40
4404,1496,8,2011-06-22 21:12:41
4403,1496,1,2011-06-21 17:14:50
4405,1496,1,2011-06-21 17:14:38
4409,1497,1,2012-07-17 18:41:41
4410,1497,6,2012-07-18 22:59:06
4411,1497,6,2012-07-18 22:59:06
4412,1498,1,2010-10-22 18:29:09
4413,1498,8,2010-10-25 18:15:00
4414,1498,6,2010-10-25 18:15:20
4423,1499,8,2010-06-04 20:14:15
4427,1499,8,2010-05-19 17:28:36
4426,1499,8,2010-05-28 21:57:34
4425,1499,8,2010-05-19 21:25:26
4424,1499,6,2010-05-27 15:30:29
4422,1499,8,2010-05-27 15:28:34
4418,1499,9,2010-05-21 21:44:25
4420,1499,8,2010-05-21 21:33:18
4419,1499,1,2010-05-18 22:55:10
4417,1499,9,2010-05-19 22:10:40
4416,1499,9,2010-05-28 22:24:06
4415,1499,9,2010-05-19 18:31:11
4421,1499,6,2010-06-04 20:14:22
4428,1500,1,2012-08-09 23:16:14
4429,1500,6,2012-09-10 23:35:07
4430,1500,6,2012-09-10 23:35:07
4439,1502,1,2011-05-25 21:16:25
4438,1502,8,2011-05-25 21:16:48
4437,1502,6,2011-06-24 18:22:03
4436,1502,8,2011-06-24 18:20:31
4432,1502,9,2011-06-08 16:17:26
4434,1502,8,2011-05-31 23:39:13
4433,1502,9,2011-05-25 21:23:02
4431,1502,8,2011-06-24 18:42:12
4435,1502,6,2011-06-24 23:27:11
4442,1503,8,2012-03-26 21:33:44
4440,1503,6,2012-03-26 21:57:44
4441,1503,1,2012-03-26 16:58:13
4444,1504,6,2011-02-03 23:41:13
4445,1504,1,2011-01-14 18:39:50
4443,1504,8,2011-01-20 21:04:43
4446,1505,1,2012-07-27 21:07:27
4447,1505,8,2012-07-30 15:52:15
4448,1505,6,2012-07-30 16:06:49
4449,1508,1,2012-03-15 22:33:06
4450,1508,8,2012-03-16 22:13:00
4451,1508,6,2012-03-16 22:58:02
4452,1511,1,2011-02-23 01:16:45
4453,1511,8,2011-02-23 01:17:02
4454,1511,6,2011-02-23 01:21:07
4456,1512,6,2011-02-16 23:41:24
4457,1512,1,2011-02-10 23:35:19
4455,1512,8,2011-02-10 23:35:42
4458,1513,1,2011-01-13 23:32:17
4459,1513,1,2011-01-18 01:34:43
4460,1513,8,2011-01-19 01:07:38
4461,1513,6,2011-01-19 01:21:17
4462,1514,1,2011-04-07 16:54:07
4463,1514,8,2011-04-07 16:54:39
4464,1514,6,2011-04-09 00:08:18
4465,1515,1,2010-11-29 19:46:31
4466,1515,8,2010-11-30 18:16:23
4467,1515,6,2010-11-30 18:33:58
4472,1516,9,2011-07-08 22:08:00
4473,1516,6,2011-07-25 15:08:25
4471,1516,8,2011-06-29 21:51:54
4470,1516,1,2011-06-28 16:15:08
4469,1516,1,2011-06-21 17:03:29
4468,1516,1,2011-06-21 17:03:15
4474,1517,1,2011-10-07 17:39:01
4475,1517,8,2011-10-07 18:16:18
4476,1517,6,2011-10-07 18:29:53
4477,1518,1,2010-07-07 18:51:47
4478,1518,9,2010-07-14 00:14:46
4479,1518,8,2010-07-16 16:47:11
4480,1518,9,2010-07-16 18:17:21
4481,1518,8,2010-07-28 18:25:45
4482,1518,6,2010-07-28 18:26:18
4485,1520,8,2012-03-07 17:31:07
4483,1520,6,2012-03-13 23:17:40
4484,1520,1,2012-03-06 17:21:53
4486,1521,1,2012-06-12 15:15:37
4487,1521,8,2012-06-12 15:16:13
4488,1521,6,2012-06-12 18:50:48
4489,1522,1,2011-10-13 21:57:03
4490,1522,8,2011-10-13 22:25:36
4491,1522,6,2011-10-14 15:38:51
4492,1522,6,2011-10-14 15:48:18
4494,1523,8,2010-07-09 17:04:12
4493,1523,1,2010-07-06 20:34:55
4495,1523,6,2010-07-09 17:06:26
4499,1524,6,2011-03-03 00:02:31
4498,1524,6,2011-03-03 00:02:31
4497,1524,8,2011-03-03 00:02:17
4496,1524,1,2011-03-02 17:36:18
4500,1525,1,2011-09-15 23:02:26
4501,1525,6,2011-09-15 23:04:53
4502,1526,1,2012-05-21 22:03:46
4503,1526,8,2012-05-24 20:34:06
4504,1526,9,2012-05-30 16:18:26
4505,1526,6,2012-05-30 20:59:27
4506,1527,1,2010-03-18 20:41:30
4507,1527,1,2010-03-18 20:41:42
4508,1527,8,2010-03-18 20:42:31
4509,1527,6,2010-03-18 20:42:36
4520,1528,1,2010-07-02 00:00:22
4519,1528,1,2010-07-02 00:00:32
4518,1528,6,2010-07-05 15:12:29
4517,1528,6,2010-07-05 14:57:48
4516,1528,2,2010-07-05 14:57:40
4512,1528,1,2010-07-01 23:49:42
4514,1528,6,2010-07-02 18:13:08
4513,1528,8,2010-07-02 17:41:09
4511,1528,8,2010-07-05 14:57:31
4510,1528,8,2010-07-05 14:58:47
4515,1528,2,2010-07-05 14:58:52
4521,1529,1,2011-07-26 23:29:54
4522,1529,8,2011-07-27 15:41:16
4523,1529,6,2011-07-27 18:33:26
4527,1530,6,2011-07-08 20:26:33
4526,1530,8,2011-07-08 20:25:13
4524,1530,1,2011-07-07 16:40:38
4525,1530,1,2011-07-07 21:06:36
4528,1531,1,2012-02-07 00:06:10
4529,1531,8,2012-02-07 00:21:24
4530,1531,6,2012-02-07 00:30:10
4531,1532,1,2010-09-14 00:15:26
4532,1532,8,2010-09-16 15:19:32
4533,1532,6,2010-09-16 15:19:54
4538,1533,8,2011-02-15 17:48:42
4539,1533,6,2011-02-18 23:00:23
4537,1533,6,2011-02-10 19:26:00
4536,1533,8,2011-02-09 01:30:55
4535,1533,8,2011-02-09 01:25:09
4534,1533,1,2011-02-09 01:23:57
4540,1534,1,2010-01-13 22:09:31
4541,1534,8,2010-01-26 18:50:48
4542,1534,6,2010-01-26 18:50:55
4543,1536,1,2012-05-18 17:48:47
4544,1536,8,2012-05-23 15:18:17
4545,1536,6,2012-05-30 18:44:50
4548,1537,9,2012-05-04 17:51:57
4549,1537,6,2012-05-07 21:49:07
4546,1537,1,2012-04-20 18:16:12
4547,1537,8,2012-05-04 17:25:10
4552,1538,6,2011-01-05 00:06:22
4551,1538,8,2011-01-05 00:05:46
4550,1538,1,2011-01-03 18:00:18
4553,1539,1,2011-06-21 17:39:24
4554,1539,8,2011-06-21 20:50:41
4555,1539,9,2011-06-21 20:50:48
4556,1539,8,2011-06-21 22:17:11
4557,1539,6,2011-06-21 22:17:20
4558,1540,1,2011-06-28 22:58:42
4559,1540,1,2011-06-28 22:59:02
4560,1540,8,2011-06-29 15:49:41
4561,1540,9,2011-06-29 18:19:37
4562,1540,8,2011-07-05 16:20:48
4563,1540,6,2011-07-05 16:23:41
4567,1541,6,2011-07-01 17:59:29
4566,1541,8,2011-06-27 17:24:21
4565,1541,1,2011-06-21 15:56:15
4564,1541,1,2011-06-21 15:56:01
4568,1542,1,2010-09-20 23:49:31
4569,1542,8,2010-09-22 23:22:24
4570,1542,6,2010-09-22 23:24:06
4571,1544,1,2011-12-07 17:51:54
4572,1544,6,2011-12-07 17:52:27
4573,1545,1,2011-04-14 17:11:30
4574,1545,8,2011-04-15 18:37:51
4575,1545,6,2011-04-15 18:38:22
4583,1546,8,2011-08-29 23:55:58
4582,1546,8,2011-08-29 15:35:28
4581,1546,6,2011-09-02 16:44:55
4580,1546,6,2011-09-02 16:44:54
4578,1546,1,2011-08-03 20:12:01
4577,1546,6,2011-08-23 19:02:25
4576,1546,9,2011-08-04 18:16:53
4579,1546,8,2011-08-04 17:17:48
4584,1547,1,2011-02-18 20:09:21
4585,1547,8,2011-02-18 20:09:48
4586,1547,6,2011-02-18 20:31:27
4587,1548,1,2012-06-22 00:00:11
4588,1548,8,2012-06-22 17:47:49
4589,1548,6,2012-06-22 22:06:24
4592,1549,6,2010-09-20 15:37:22
4591,1549,8,2010-09-13 15:47:26
4590,1549,1,2010-09-13 15:47:09
4593,1550,1,2012-05-17 23:55:39
4594,1550,6,2012-05-17 23:55:56
4595,1551,1,2010-10-21 17:03:54
4596,1551,8,2010-10-26 18:32:18
4597,1551,6,2010-10-26 18:32:35
4598,1552,1,2012-06-22 21:55:05
4599,1552,8,2012-06-22 21:55:18
4600,1552,6,2012-06-25 22:19:32
4602,1554,6,2010-12-28 00:15:11
4603,1554,1,2010-12-21 18:15:27
4601,1554,8,2010-12-21 20:19:28
4606,1555,8,2012-05-23 15:17:33
4604,1555,6,2012-05-23 16:35:16
4605,1555,1,2012-05-22 22:58:08
4607,1556,1,2011-07-08 16:07:31
4608,1556,8,2011-07-08 16:08:33
4609,1556,6,2011-07-08 16:22:29
4619,1557,6,2010-09-06 21:52:08
4617,1557,9,2010-09-06 18:19:24
4616,1557,8,2010-09-06 18:19:16
4615,1557,6,2010-09-06 16:51:51
4618,1557,8,2010-09-06 21:51:34
4613,1557,9,2010-09-03 22:00:38
4612,1557,8,2010-09-03 22:00:24
4611,1557,1,2010-08-17 23:37:56
4610,1557,1,2010-08-10 15:35:43
4614,1557,8,2010-09-06 16:48:33
4620,1558,1,2011-12-28 23:13:57
4621,1558,8,2011-12-28 23:33:19
4622,1558,6,2011-12-28 23:35:20
4623,1559,1,2012-04-20 15:04:50
4624,1559,8,2012-04-20 15:04:59
4625,1559,6,2012-04-20 21:26:14
4626,1559,6,2012-04-20 21:26:15
4629,1560,8,2011-08-24 21:30:02
4627,1560,6,2011-08-24 21:33:51
4628,1560,1,2011-08-24 20:52:15
4632,1561,6,2010-05-03 15:08:01
4631,1561,8,2010-04-22 15:38:05
4630,1561,1,2010-04-22 15:25:04
4633,1563,1,2011-12-31 01:04:01
4634,1563,8,2012-01-03 18:00:45
4635,1563,6,2012-01-16 22:58:46
4636,1564,1,2012-04-11 22:51:15
4637,1564,8,2012-04-11 23:11:06
4638,1564,6,2012-04-12 15:33:40
4639,1565,1,2011-03-01 22:28:35
4640,1565,8,2011-03-01 22:40:08
4641,1565,6,2011-03-03 20:08:15
4643,1566,6,2012-07-26 22:41:08
4644,1566,1,2012-07-26 15:14:23
4642,1566,8,2012-07-26 18:19:27
4645,1567,1,2010-11-08 23:04:31
4646,1567,8,2010-11-08 23:04:51
4647,1567,9,2010-11-09 00:33:07
4648,1567,8,2010-11-23 20:34:20
4649,1567,6,2010-11-23 20:34:29
4650,1568,1,2011-08-02 17:03:35
4651,1568,8,2011-08-02 18:20:41
4652,1568,6,2011-08-02 18:21:54
4653,1569,1,2012-04-03 21:09:37
4654,1569,8,2012-04-03 21:48:05
4655,1569,6,2012-04-03 22:15:19
4659,1572,6,2010-07-28 21:36:12
4658,1572,8,2010-07-28 21:36:03
4656,1572,1,2010-07-26 22:00:22
4657,1572,1,2010-07-28 21:35:50
4660,1573,1,2011-11-25 19:32:46
4661,1573,6,2011-11-25 20:19:08
4662,1575,1,2011-05-19 23:45:31
4663,1575,8,2011-05-19 23:45:56
4664,1575,9,2011-05-20 22:41:00
4665,1575,8,2011-05-27 22:22:22
4666,1575,6,2011-05-27 22:23:07
4667,1575,8,2011-06-06 15:07:42
4668,1575,6,2011-06-06 16:05:07
4671,1576,6,2010-07-27 18:19:47
4670,1576,8,2010-07-27 18:19:39
4669,1576,1,2010-07-22 18:26:48
4672,1578,1,2011-07-06 15:52:32
4673,1578,8,2011-07-06 17:03:53
4674,1578,6,2011-07-07 23:53:57
4675,1579,1,2010-10-29 22:23:28
4676,1579,8,2010-10-29 22:23:41
4677,1579,6,2010-10-29 22:23:49
4678,1581,1,2010-09-30 23:19:26
4679,1581,8,2010-09-30 23:49:54
4680,1581,6,2010-10-01 16:33:04
4684,1582,6,2010-09-28 21:07:51
4683,1582,6,2010-09-28 21:07:51
4681,1582,1,2010-09-24 18:33:04
4682,1582,8,2010-09-28 18:32:37
4685,1583,1,2011-02-04 01:12:54
4686,1583,8,2011-02-18 20:48:06
4687,1583,6,2011-02-22 00:00:50
4688,1584,1,2011-02-02 19:24:41
4689,1584,8,2011-02-02 19:24:54
4690,1584,6,2011-02-02 19:57:04
4692,1585,8,2010-05-28 20:33:23
4691,1585,1,2010-05-25 15:57:21
4693,1585,6,2010-05-28 20:33:49
4696,1586,8,2011-10-31 20:26:25
4694,1586,6,2011-11-09 01:51:00
4695,1586,1,2011-10-27 23:42:18
4700,1587,6,2012-08-27 16:59:38
4697,1587,1,2012-07-31 22:45:22
4698,1587,8,2012-08-02 20:13:57
4699,1587,9,2012-08-14 23:55:14
4702,1588,6,2012-02-21 19:40:26
4703,1588,1,2012-02-20 18:32:11
4701,1588,8,2012-02-20 19:26:08
4705,1589,6,2010-05-20 16:42:23
4706,1589,1,2010-04-21 23:50:40
4704,1589,8,2010-05-17 23:41:42
4708,1590,6,2011-02-08 00:01:39
4709,1590,1,2011-01-28 20:31:22
4707,1590,8,2011-02-05 01:36:54
4711,1591,6,2012-05-15 17:50:17
4712,1591,1,2012-05-15 16:12:50
4710,1591,8,2012-05-15 16:13:09
4713,1592,1,2012-06-05 21:12:47
4714,1592,8,2012-06-05 21:12:54
4715,1592,9,2012-06-05 21:22:26
4716,1592,6,2012-06-26 18:30:23
4717,1593,1,2010-09-01 23:03:24
4718,1593,8,2010-09-10 23:20:12
4719,1593,6,2010-09-21 16:51:40
4728,1594,6,2010-04-13 22:34:46
4727,1594,2,2010-04-13 22:34:35
4726,1594,8,2010-04-13 22:34:31
4725,1594,6,2010-04-13 22:34:09
4724,1594,2,2010-04-13 22:34:05
4723,1594,8,2010-04-13 22:34:02
4722,1594,6,2010-04-13 22:33:17
4721,1594,8,2010-04-13 22:33:13
4720,1594,1,2010-04-13 17:52:20
4729,1595,1,2010-12-10 18:53:14
4730,1595,8,2010-12-13 18:21:25
4731,1595,9,2010-12-13 19:29:12
4732,1595,8,2010-12-14 23:56:01
4733,1595,9,2010-12-15 00:36:26
4734,1595,8,2010-12-27 17:26:15
4735,1595,6,2010-12-27 17:26:37
4738,1596,8,2012-03-17 01:28:29
4736,1596,6,2012-03-19 22:26:56
4737,1596,1,2012-03-16 00:39:13
4739,1597,1,2010-09-15 19:15:20
4740,1597,8,2010-09-15 19:16:50
4741,1597,6,2010-09-15 19:17:05
4742,1598,1,2012-01-26 20:20:22
4743,1598,8,2012-01-26 20:58:23
4744,1598,6,2012-01-26 23:29:11
4745,1598,6,2012-01-26 23:29:12
4747,1599,8,2012-02-09 17:15:34
4746,1599,1,2012-02-03 20:25:26
